CO2,CO2H,CO2T,P1,P10,P25,P4,PAX,alt,co,dsl,hum,lat,lon,main,nh3,pdist,pre,spd,timestamp,tmp
0,0,0,0,1,1,0,7,0,0,GENERIC,50.95000076293945,5.3884986,-73.69391,0,0,0,0,0,2025-08-11 17:04:37,19.899999618530273
0,0,0,0,2,2,0,8,0,0,GENERIC,51.439998626708984,5.3884986,-73.69391,0,0,0,0,0,2025-08-11 17:04:42,19.90999984741211
0,0,0,0,2,2,0,8,0,0,GENERIC,52.459999084472656,5.3884986,-73.69391,0,0,0,0,0,2025-08-11 17:04:47,20.0
0,0,0,0,1,1,0,9,0,0,GENERIC,52.63999938964844,5.3884986,-73.69391,0,0,0,0,0,2025-08-11 17:04:52,19.899999618530273
0,0,0,0,0,0,0,9,0,0,GENERIC,52.470001220703125,5.3884986,-73.6939101,0,0,0,0,0,2025-08-11 17:04:57,19.739999771118164
0,0,0,0,0,0,0,9,0,0,GENERIC,52.33000183105469,5.3884985,-73.6939101,0,0,0,0,0,2025-08-11 17:05:02,19.6200008392334
0,0,0,0,1,1,0,9,0,0,GENERIC,52.66999816894531,5.3884944,-73.6939085,0,0,0,0,1,2025-08-11 17:05:07,19.690000534057617
0,0,0,0,1,1,0,9,0,0,GENERIC,52.68000030517578,5.3884905,-73.6939088,0,0,0,0,0,2025-08-11 17:05:12,19.920000076293945
0,0,0,0,2,2,0,9,0,0,GENERIC,52.810001373291016,5.3884885,-73.6939076,0,0,0,0,0,2025-08-11 17:05:17,19.809999465942383
0,0,0,0,2,2,0,9,0,0,GENERIC,52.310001373291016,5.3884876,-73.6939082,0,0,0,0,0,2025-08-11 17:05:22,19.489999771118164
0,0,0,0,2,2,0,9,0,0,GENERIC,52.880001068115234,5.3884879,-73.6939085,0,0,0,0,0,2025-08-11 17:05:27,19.469999313354492
0,0,0,0,2,2,0,9,0,0,GENERIC,53.369998931884766,5.3884879,-73.6939086,0,0,0,0,0,2025-08-11 17:05:32,19.489999771118164
0,0,0,0,2,2,0,9,0,0,GENERIC,54.09000015258789,5.3884879,-73.6939086,0,0,0,0,0,2025-08-11 17:05:37,19.540000915527344
0,0,0,0,2,2,0,9,0,0,GENERIC,53.869998931884766,5.3884908,-73.6939048,0,0,0,0,0,2025-08-11 17:05:42,19.469999313354492
