CO2,CO2H,CO2T,P1,P10,P25,P4,PAX,alt,co,dsl,hum,lat,lon,main,nh3,pdist,pre,spd,timestamp,tmp
0,0,0,0,3,3,0,12,0,0,GENERIC,59.47999954223633,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:37:17,19.739999771118164
0,0,0,0,3,3,0,13,0,0,GENERIC,59.75,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:37:22,19.739999771118164
0,0,0,0,4,4,0,14,0,0,GENERIC,59.83000183105469,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:37:27,19.829999923706055
0,0,0,0,3,3,0,13,0,0,GENERIC,59.95000076293945,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:37:32,19.84000015258789
0,0,0,0,5,5,0,14,0,0,GENERIC,59.7599983215332,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:37:37,19.809999465942383
0,0,0,0,6,6,0,13,0,0,GENERIC,59.18000030517578,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:37:42,19.809999465942383
0,0,0,0,4,4,0,13,0,0,GENERIC,58.91999816894531,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:37:47,19.829999923706055
0,0,0,0,4,4,0,14,0,0,GENERIC,58.47999954223633,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:37:52,19.84000015258789
0,0,0,0,2,2,0,13,0,0,GENERIC,58.220001220703125,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:37:57,19.690000534057617
0,0,0,0,2,2,0,14,0,0,GENERIC,57.97999954223633,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:38:02,19.709999084472656
0,0,0,0,2,2,0,14,0,0,GENERIC,57.93000030517578,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:38:07,19.75
0,0,0,0,2,2,0,12,0,0,GENERIC,57.880001068115234,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:38:12,19.809999465942383
0,0,0,0,1,1,0,13,0,0,GENERIC,58.060001373291016,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:38:17,19.770000457763672
0,0,0,0,0,0,0,12,0,0,GENERIC,58.20000076293945,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:38:22,19.65999984741211
0,0,0,0,2,2,0,12,0,0,GENERIC,58.029998779296875,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:38:27,19.639999389648438
0,0,0,0,2,2,0,13,0,0,GENERIC,58.0,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:38:32,19.530000686645508
0,0,0,0,2,2,0,12,0,0,GENERIC,57.959999084472656,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:38:37,19.450000762939453
0,0,0,0,3,3,0,13,0,0,GENERIC,58.029998779296875,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:38:42,19.420000076293945
0,0,0,0,3,3,0,12,0,0,GENERIC,58.18000030517578,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:38:47,19.43000030517578
0,0,0,0,2,2,0,12,0,0,GENERIC,58.22999954223633,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:38:52,19.469999313354492
0,0,0,0,2,2,0,13,0,0,GENERIC,58.11000061035156,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:38:57,19.489999771118164
0,0,0,0,3,3,0,12,0,0,GENERIC,57.95000076293945,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:39:02,19.540000915527344
0,0,0,0,3,3,0,13,0,0,GENERIC,58.099998474121094,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:39:07,19.56999969482422
0,0,0,0,3,2,0,13,0,0,GENERIC,58.25,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:39:12,19.6299991607666
0,0,0,0,3,2,0,12,0,0,GENERIC,58.15999984741211,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:39:17,19.670000076293945
0,0,0,0,4,2,0,13,0,0,GENERIC,58.060001373291016,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:39:22,19.670000076293945
0,0,0,0,4,3,0,12,0,0,GENERIC,57.7400016784668,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:39:27,19.65999984741211
0,0,0,0,4,3,0,12,0,0,GENERIC,57.77000045776367,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:39:32,19.690000534057617
0,0,0,0,3,3,0,13,0,0,GENERIC,57.81999969482422,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:39:37,19.739999771118164
0,0,0,0,2,2,0,14,0,0,GENERIC,58.0099983215332,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:39:42,19.739999771118164
0,0,0,0,2,2,0,14,0,0,GENERIC,58.369998931884766,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:39:47,19.770000457763672
0,0,0,0,3,3,0,13,0,0,GENERIC,58.349998474121094,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:39:52,19.799999237060547
0,0,0,0,3,3,0,13,0,0,GENERIC,58.31999969482422,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:39:57,19.780000686645508
0,0,0,0,3,3,0,13,0,0,GENERIC,58.22999954223633,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:40:02,19.75
0,0,0,0,2,2,0,12,0,0,GENERIC,57.970001220703125,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:40:07,19.780000686645508
0,0,0,0,2,2,0,13,0,0,GENERIC,57.72999954223633,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:40:12,19.84000015258789
0,0,0,0,2,2,0,13,0,0,GENERIC,57.529998779296875,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:40:17,19.84000015258789
0,0,0,0,0,0,0,12,0,0,GENERIC,57.20000076293945,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:40:22,19.799999237060547
0,0,0,0,1,1,0,13,0,0,GENERIC,56.900001525878906,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:40:27,19.8700008392334
0,0,0,0,1,1,0,12,0,0,GENERIC,56.93000030517578,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:40:32,19.829999923706055
0,0,0,0,1,1,0,12,0,0,GENERIC,57.18000030517578,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:40:37,19.84000015258789
0,0,0,0,1,1,0,11,0,0,GENERIC,56.93000030517578,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:40:42,19.84000015258789
0,0,0,0,3,2,0,11,0,0,GENERIC,56.7599983215332,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:40:47,19.829999923706055
0,0,0,0,3,2,0,12,0,0,GENERIC,56.75,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:40:52,19.8700008392334
0,0,0,0,2,2,0,11,0,0,GENERIC,56.77000045776367,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:40:57,19.829999923706055
0,0,0,0,2,2,0,12,0,0,GENERIC,56.65999984741211,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:41:02,19.799999237060547
0,0,0,0,2,2,0,13,0,0,GENERIC,56.56999969482422,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:41:07,19.799999237060547
0,0,0,0,2,2,0,12,0,0,GENERIC,56.650001525878906,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:41:12,19.799999237060547
0,0,0,0,2,2,0,13,0,0,GENERIC,56.75,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:41:17,19.770000457763672
0,0,0,0,2,2,0,14,0,0,GENERIC,56.66999816894531,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:41:22,19.729999542236328
0,0,0,0,2,2,0,13,0,0,GENERIC,56.720001220703125,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:41:27,19.700000762939453
0,0,0,0,3,3,0,14,0,0,GENERIC,56.689998626708984,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:41:32,19.690000534057617
0,0,0,0,3,3,0,13,0,0,GENERIC,56.709999084472656,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:41:37,19.65999984741211
0,0,0,0,2,2,0,13,0,0,GENERIC,56.65999984741211,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:41:42,19.670000076293945
0,0,0,0,3,3,0,14,0,0,GENERIC,56.779998779296875,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:41:47,19.639999389648438
0,0,0,0,3,2,0,13,0,0,GENERIC,57.040000915527344,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:41:52,19.639999389648438
0,0,0,0,3,2,0,14,0,0,GENERIC,57.38999938964844,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:41:57,19.65999984741211
0,0,0,0,2,2,0,13,0,0,GENERIC,57.45000076293945,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:42:02,19.59000015258789
0,0,0,0,2,2,0,13,0,0,GENERIC,57.31999969482422,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:42:07,19.600000381469727
0,0,0,0,3,2,0,14,0,0,GENERIC,57.099998474121094,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:42:12,19.59000015258789
0,0,0,0,2,2,0,13,0,0,GENERIC,57.09000015258789,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:42:17,19.6200008392334
0,0,0,0,2,2,0,13,0,0,GENERIC,57.11000061035156,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:42:22,19.600000381469727
0,0,0,0,2,2,0,14,0,0,GENERIC,57.08000183105469,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:42:27,19.6200008392334
0,0,0,0,2,2,0,13,0,0,GENERIC,57.189998626708984,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:42:32,19.6200008392334
0,0,0,0,2,2,0,14,0,0,GENERIC,57.33000183105469,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:42:37,19.520000457763672
0,0,0,0,2,1,0,13,0,0,GENERIC,57.369998931884766,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:42:42,19.530000686645508
0,0,0,0,2,2,0,13,0,0,GENERIC,57.349998474121094,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:42:47,19.520000457763672
0,0,0,0,2,2,0,14,0,0,GENERIC,57.31999969482422,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:42:52,19.530000686645508
0,0,0,0,2,2,0,13,0,0,GENERIC,57.119998931884766,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:42:57,19.530000686645508
0,0,0,0,1,1,0,14,0,0,GENERIC,56.93000030517578,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:43:02,19.520000457763672
0,0,0,0,1,1,0,14,0,0,GENERIC,57.029998779296875,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:43:07,19.530000686645508
0,0,0,0,1,1,0,12,0,0,GENERIC,56.90999984741211,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:43:12,19.5
0,0,0,0,0,0,0,13,0,0,GENERIC,56.90999984741211,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:43:17,19.530000686645508
0,0,0,0,1,1,0,13,0,0,GENERIC,56.79999923706055,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:43:22,19.459999084472656
0,0,0,0,2,2,0,12,0,0,GENERIC,56.81999969482422,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:43:27,19.43000030517578
0,0,0,0,2,2,0,13,0,0,GENERIC,56.869998931884766,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:43:32,19.420000076293945
0,0,0,0,2,2,0,12,0,0,GENERIC,56.88999938964844,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:43:37,19.450000762939453
0,0,0,0,1,1,0,13,0,0,GENERIC,56.959999084472656,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:43:42,19.399999618530273
0,0,0,0,2,2,0,13,0,0,GENERIC,57.290000915527344,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:43:47,19.389999389648438
0,0,0,0,3,2,0,12,0,0,GENERIC,57.5099983215332,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:43:52,19.3700008392334
0,0,0,0,3,1,0,13,0,0,GENERIC,57.599998474121094,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:43:57,19.360000610351562
0,0,0,0,4,3,0,13,0,0,GENERIC,58.029998779296875,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:44:02,19.3700008392334
0,0,0,0,4,2,0,13,0,0,GENERIC,58.18000030517578,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:44:07,19.3700008392334
0,0,0,0,2,2,0,13,0,0,GENERIC,58.27000045776367,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:44:12,19.389999389648438
0,0,0,0,2,2,0,13,0,0,GENERIC,58.20000076293945,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:44:17,19.350000381469727
0,0,0,0,1,1,0,13,0,0,GENERIC,58.130001068115234,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:44:22,19.389999389648438
0,0,0,0,1,1,0,13,0,0,GENERIC,58.15999984741211,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:44:27,19.350000381469727
0,0,0,0,1,1,0,12,0,0,GENERIC,58.25,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:44:32,19.350000381469727
0,0,0,0,0,0,0,13,0,0,GENERIC,58.599998474121094,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:44:37,19.3700008392334
0,0,0,0,2,2,0,13,0,0,GENERIC,58.790000915527344,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:44:42,19.399999618530273
0,0,0,0,1,1,0,13,0,0,GENERIC,58.70000076293945,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:44:47,19.3700008392334
0,0,0,0,2,2,0,13,0,0,GENERIC,58.599998474121094,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:44:52,19.389999389648438
0,0,0,0,2,2,0,12,0,0,GENERIC,58.59000015258789,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:44:57,19.399999618530273
0,0,0,0,2,2,0,13,0,0,GENERIC,58.310001373291016,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:45:02,19.399999618530273
0,0,0,0,1,1,0,13,0,0,GENERIC,58.25,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:45:07,19.43000030517578
0,0,0,0,1,1,0,13,0,0,GENERIC,58.310001373291016,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:45:12,19.420000076293945
0,0,0,0,1,1,0,14,0,0,GENERIC,58.529998779296875,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:45:17,19.450000762939453
0,0,0,0,2,2,0,14,0,0,GENERIC,58.79999923706055,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:45:22,19.469999313354492
0,0,0,0,2,2,0,14,0,0,GENERIC,59.0099983215332,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:45:27,19.469999313354492
0,0,0,0,3,2,0,14,0,0,GENERIC,59.11000061035156,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:45:32,19.489999771118164
0,0,0,0,3,2,0,13,0,0,GENERIC,58.900001525878906,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:45:37,19.399999618530273
0,0,0,0,2,2,0,14,0,0,GENERIC,58.90999984741211,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:45:42,19.450000762939453
0,0,0,0,4,4,0,14,0,0,GENERIC,59.279998779296875,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:45:47,19.459999084472656
0,0,0,0,6,4,0,13,0,0,GENERIC,59.47999954223633,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:45:52,19.489999771118164
0,0,0,0,6,5,0,14,0,0,GENERIC,59.5099983215332,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:45:57,19.520000457763672
